pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
54845,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28150PE,PE,NIFTY30MAR2628150.00PE,,26000,,,,,,5,65,1459348200,-1,2,2815000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,316015.0,Cash,,1,1,1801.0,65,0.0,371870.0,260160.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54412,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20750PE,PE,NIFTY30MAR2620750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2075000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54442,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21550PE,PE,NIFTY30MAR2621550.00PE,,26000,,,,,,5,65,1459348200,-1,2,2155000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62935,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29000CE,CE,NIFTY30MAR2629000.00CE,,26000,,,,,,5,65,1459348200,-1,2,2900000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,365.0,Cash,,0,1,1801.0,65,825345.0,2365.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54854,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28400CE,CE,NIFTY30MAR2628400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2840000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,15.0,Cash,,1,1,1801.0,65,0.0,2015.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54532,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23850CE,CE,NIFTY30MAR2623850.00CE,,26000,,,,,,5,65,1459348200,-1,2,2385000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,117615.0,Cash,,0,1,1801.0,65,130.0,167145.0,68085.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54552,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24400CE,CE,NIFTY30MAR2624400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2440000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,79645.0,Cash,,0,1,1801.0,65,26130.0,120570.0,38720.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54587,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25300PE,PE,NIFTY30MAR2625300.00PE,,26000,,,,,,5,65,1459348200,-1,2,2530000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,56835.0,Cash,,0,1,1801.0,65,740220.0,91630.0,22040.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54737,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27200PE,PE,NIFTY30MAR2627200.00PE,,26000,,,,,,5,65,1459348200,-1,2,2720000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,221485.0,Cash,,0,1,1801.0,65,21905.0,276565.0,166405.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54469,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22250PE,PE,NIFTY30MAR2622250.00PE,,26000,,,,,,5,65,1459348200,-1,2,2225000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,40.0,Cash,,1,1,1801.0,65,0.0,2040.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54492,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22850CE,CE,NIFTY30MAR2622850.00CE,,26000,,,,,,5,65,1459348200,-1,2,2285000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,212030.0,Cash,,1,1,1801.0,65,0.0,267355.0,156705.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54998,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29450CE,CE,NIFTY30MAR2629450.00CE,,26000,,,,,,5,65,1459348200,-1,2,2945000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54726,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26900CE,CE,NIFTY30MAR2626900.00CE,,26000,,,,,,5,65,1459348200,-1,2,2690000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,1500.0,Cash,,0,1,1801.0,65,223665.0,3500.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54734,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27150CE,CE,NIFTY30MAR2627150.00CE,,26000,,,,,,5,65,1459348200,-1,2,2715000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,1135.0,Cash,,0,1,1801.0,65,24180.0,3135.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35062,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31300CE,CE,NIFTY30MAR2631300.00CE,,26000,,,,,,5,65,1459348200,-1,2,3130000.0,NSE,OPTIDX,1459348200,1451692800,1459348200,1451692800,0,0,0,0,0,,0,0,1456936297,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38688,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31450PE,PE,NIFTY30MAR2631450.00PE,,26000,,,,,,5,65,1459348200,-1,2,3145000.0,NSE,OPTIDX,1459348200,1452038400,1459348200,1452038400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,644015.0,Cash,,1,1,1801.0,65,0.0,699930.0,588100.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54735,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27150PE,PE,NIFTY30MAR2627150.00PE,,26000,,,,,,5,65,1459348200,-1,2,2715000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,217010.0,Cash,,0,1,1801.0,65,2730.0,271985.0,162035.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54583,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25200PE,PE,NIFTY30MAR2625200.00PE,,26000,,,,,,5,65,1459348200,-1,2,2520000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,51425.0,Cash,,0,1,1801.0,65,1368900.0,84030.0,18820.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54614,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25750CE,CE,NIFTY30MAR2625750.00CE,,26000,,,,,,5,65,1459348200,-1,2,2575000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,11115.0,Cash,,0,1,1801.0,65,157495.0,23545.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55143,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30700PE,PE,NIFTY30MAR2630700.00PE,,26000,,,,,,5,65,1459348200,-1,2,3070000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,569360.0,Cash,,1,1,1801.0,65,0.0,625275.0,513445.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55024,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29900CE,CE,NIFTY30MAR2629900.00CE,,26000,,,,,,5,65,1459348200,-1,2,2990000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54918,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28500CE,CE,NIFTY30MAR2628500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2850000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,10.0,Cash,,1,1,1801.0,65,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54414,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20800PE,PE,NIFTY30MAR2620800.00PE,,26000,,,,,,5,65,1459348200,-1,2,2080000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54518,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23500CE,CE,NIFTY30MAR2623500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2350000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,154945.0,Cash,,0,1,1801.0,65,278460.0,207695.0,102195.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54506,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23200CE,CE,NIFTY30MAR2623200.00CE,,26000,,,,,,5,65,1459348200,-1,2,2320000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,169000.0,Cash,,0,1,1801.0,65,390.0,223360.0,114640.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54922,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28600CE,CE,NIFTY30MAR2628600.00CE,,26000,,,,,,5,65,1459348200,-1,2,2860000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,10.0,Cash,,1,1,1801.0,65,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54847,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28200PE,PE,NIFTY30MAR2628200.00PE,,26000,,,,,,5,65,1459348200,-1,2,2820000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,320990.0,Cash,,1,1,1801.0,65,0.0,376855.0,265125.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55009,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29550PE,PE,NIFTY30MAR2629550.00PE,,26000,,,,,,5,65,1459348200,-1,2,2955000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,455370.0,Cash,,1,1,1801.0,65,0.0,511285.0,399455.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47383,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19950CE,CE,NIFTY30MAR2619950.00CE,,26000,,,,,,5,65,1459348200,-1,2,1995000.0,NSE,OPTIDX,1459348200,1453507200,1459348200,1453507200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,500390.0,Cash,,1,1,1801.0,65,0.0,556300.0,444480.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54536,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23950CE,CE,NIFTY30MAR2623950.00CE,,26000,,,,,,5,65,1459348200,-1,2,2395000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,108985.0,Cash,,0,1,1801.0,65,195.0,157275.0,60695.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54416,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20850PE,PE,NIFTY30MAR2620850.00PE,,26000,,,,,,5,65,1459348200,-1,2,2085000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55148,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30750PE,PE,NIFTY30MAR2630750.00PE,,26000,,,,,,5,65,1459348200,-1,2,3075000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,574335.0,Cash,,1,1,1801.0,65,0.0,630250.0,518420.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54923,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28600PE,PE,NIFTY30MAR2628600.00PE,,26000,,,,,,5,65,1459348200,-1,2,2860000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,360795.0,Cash,,1,1,1801.0,65,0.0,416700.0,304890.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54839,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27950PE,PE,NIFTY30MAR2627950.00PE,,26000,,,,,,5,65,1459348200,-1,2,2795000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,296135.0,Cash,,0,1,1801.0,65,455.0,351940.0,240330.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54428,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21200PE,PE,NIFTY30MAR2621200.00PE,,26000,,,,,,5,65,1459348200,-1,2,2120000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54920,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28550CE,CE,NIFTY30MAR2628550.00CE,,26000,,,,,,5,65,1459348200,-1,2,2855000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,10.0,Cash,,1,1,1801.0,65,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54853,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28350PE,PE,NIFTY30MAR2628350.00PE,,26000,,,,,,5,65,1459348200,-1,2,2835000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,335915.0,Cash,,1,1,1801.0,65,0.0,391795.0,280035.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35063,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31300PE,PE,NIFTY30MAR2631300.00PE,,26000,,,,,,5,65,1459348200,-1,2,3130000.0,NSE,OPTIDX,1459348200,1451692800,1459348200,1451692800,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,629080.0,Cash,,1,1,1801.0,65,0.0,684995.0,573165.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63023,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR35000PE,PE,NIFTY30MAR2635000.00PE,,26000,,,,,,5,65,1459348200,-1,2,3500000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,997385.0,Cash,,1,1,1801.0,65,0.0,1053300.0,941470.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35064,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31350CE,CE,NIFTY30MAR2631350.00CE,,26000,,,,,,5,65,1459348200,-1,2,3135000.0,NSE,OPTIDX,1459348200,1451692800,1459348200,1451692800,0,0,0,0,0,,0,0,1456936297,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55011,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29600PE,PE,NIFTY30MAR2629600.00PE,,26000,,,,,,5,65,1459348200,-1,2,2960000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,460345.0,Cash,,1,1,1801.0,65,0.0,516260.0,404430.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54744,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27400CE,CE,NIFTY30MAR2627400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2740000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,880.0,Cash,,0,1,1801.0,65,286000.0,2880.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55151,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30800PE,PE,NIFTY30MAR2630800.00PE,,26000,,,,,,5,65,1459348200,-1,2,3080000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,579310.0,Cash,,1,1,1801.0,65,0.0,635225.0,523395.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55028,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30050CE,CE,NIFTY30MAR2630050.00CE,,26000,,,,,,5,65,1459348200,-1,2,3005000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54931,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28800PE,PE,NIFTY30MAR2628800.00PE,,26000,,,,,,5,65,1459348200,-1,2,2880000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,380700.0,Cash,,1,1,1801.0,65,0.0,436610.0,324790.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54946,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29250CE,CE,NIFTY30MAR2629250.00CE,,26000,,,,,,5,65,1459348200,-1,2,2925000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55164,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31200CE,CE,NIFTY30MAR2631200.00CE,,26000,,,,,,5,65,1459348200,-1,2,3120000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54997,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29400PE,PE,NIFTY30MAR2629400.00PE,,26000,,,,,,5,65,1459348200,-1,2,2940000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,440435.0,Cash,,1,1,1801.0,65,0.0,496350.0,384520.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54546,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24250CE,CE,NIFTY30MAR2624250.00CE,,26000,,,,,,5,65,1459348200,-1,2,2425000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,92640.0,Cash,,0,1,1801.0,65,3835.0,136330.0,48950.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55154,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30900CE,CE,NIFTY30MAR2630900.00CE,,26000,,,,,,5,65,1459348200,-1,2,3090000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55156,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30950CE,CE,NIFTY30MAR2630950.00CE,,26000,,,,,,5,65,1459348200,-1,2,3095000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54556,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24500CE,CE,NIFTY30MAR2624500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2450000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,73430.0,Cash,,0,1,1801.0,65,591240.0,112360.0,34500.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54843,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28100PE,PE,NIFTY30MAR2628100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2810000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,308500.0,Cash,,0,1,1801.0,65,9035.0,364345.0,252655.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54520,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23550CE,CE,NIFTY30MAR2623550.00CE,,26000,,,,,,5,65,1459348200,-1,2,2355000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,144690.0,Cash,,0,1,1801.0,65,260.0,197075.0,92305.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54600,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25650CE,CE,NIFTY30MAR2625650.00CE,,26000,,,,,,5,65,1459348200,-1,2,2565000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,13545.0,Cash,,0,1,1801.0,65,131885.0,27710.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62937,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30000CE,CE,NIFTY30MAR2630000.00CE,,26000,,,,,,5,65,1459348200,-1,2,3000000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,235.0,Cash,,0,1,1801.0,65,682040.0,2235.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
